#  kx   kyz         |phi(kx, kyz)|^2
   18     6   3.9147405991960235E-37
   19     6   2.2303179098705702E-37
   20     6   8.3410005527778192E-37
   21     6   6.0521135042574707E-37
   22     6   5.8233581136364147E-37
   23     6   1.2567915706124294E-36
   24     6   6.4667318991140171E-36
   25     6   6.6457565648817313E-37
   26     6   2.2771771440762337E-37
   27     6   5.5343563982246426E-37
   28     6   7.9824785825865523E-37
   29     6   8.4448667132148666E-37
   30     6   1.9545950228464304E-37
   31     6   1.0256061585472790E-36
   32     6   2.8597689844859879E-36
   33     6   2.9885546726892421E-36
   34     6   2.3937470454438060E-37
   35     6   2.4403982325345885E-37
   36     6   4.0195282594932458E-37
   37     6   2.1959570369870769E-37
   38     6   8.5926190698440204E-37
