#  kx   kyz         |phi(kx, kyz)|^2
    2     6   1.2901369804223805E-02
    3     6   2.6603893693166545E-03
    4     6   4.2368204145699180E-03
    5     6   2.8500807672289675E-03
    6     6   7.4047467990452144E-04
    7     6   9.8153860367459502E-04
    8     6   1.2877780254870637E-04
    9     6   8.1352624425189672E-05
   10     6   1.3520379534681030E-04
   11     6   3.5886216401779317E-05
   12     6   6.5566184027577074E-05
   13     6   3.3792140057805622E-05
   14     6   1.0021273942279461E-05
   15     6   8.5145837237945848E-06
   16     6   4.0849637070758302E-06
   17     6   1.9824154311214493E-06
   18     6   1.0268172866327301E-06
   19     6   1.0349171459942876E-06
   20     6   4.9126149113067053E-07
   21     6   1.3661741166933861E-07
   22     6   1.5311696132235353E-07
   23     6   6.1182133409695534E-08
   24     6   4.2728111680906840E-08
   25     6   3.2552837627256595E-08
   26     6   4.2342816673317935E-09
   27     6   1.3732960514227054E-08
   28     6   6.5759594305371895E-09
   29     6   4.2064269625343433E-09
   30     6   3.1804987000726826E-09
   31     6   1.5146188499667167E-09
   32     6   9.3616648423496096E-10
   33     6   8.0966680540796599E-11
   34     6   1.6646717904503533E-10
   35     6   6.9415080288338600E-11
   36     6   9.2319056999604933E-11
   37     6   3.3346588381649639E-11
   38     6   2.1686460283491018E-12
   39     6   1.0006425955880937E-11
